"","AZN.L","HSBA.L","BP.L","GSK.L","DGE.L","ULVR.L","BATS.L","RIO.L","GLEN.L","SHEL.L","VOD.L","BARC.L","LLOY.L","NG.L","REL.L","PR","ADS.DE","AIR.DE","ALV.DE","BAS.DE","BAYN.DE","BEI.DE","BMW.DE","CON.DE","X1COV.DE","DHER.DE","DBK.DE","DB1.DE","DTE.DE","DWNI.DE","EOAN.DE","FRE.DE","FME.DE","HEI.DE","HEN3.DE","IFX.DE","LIN.DE","MRK.DE","MTX.DE","MUV2.DE","RWE.DE","SAP.DE","SIE.DE","SY1.DE","VOW3.DE","VNA.DE","ZAL.DE","HFG.DE","LEG.DE","SHL.DE","SRT3.DE","ENR.DE","PUM.DE","AAPL","MSFT","AMZN","GOOGL","META","NVDA","TSLA","PYPL","ADBE","CMCSA","NFLX","INTC","PEP","CSCO","AVGO","COST","TMUS","TXN","QCOM","CHTR","AMGN","SBUX","INTU","ISRG","MDLZ","ADP","MU","BKNG","GILD","LRCX","ADSK","CSX","ILMN","MRNA","MELI","KHC","DXCM","CDNS","KLAC","LULU","ORLY","PAYX","XEL","IDXX","WBA","VRSK","MAR","MTCH","CTAS","PCAR","EXC","MNST","EBAY","ROST","SIRI","VRSN","NTES","FAST","BIIB","ALGN","SWKS","DLTR","ANSS","WDAY","TTD","SNPS","OKTA","TEAM","ZS","DOCU","BIDU","JD","PDD","MCHP","CDW","CTSH","NTAP","CHKP","FOXA","FOX","LBTYA","LBTYK","LILA","LILAK","PTON","BMRN","INCY","UAL","EXPE","JBHT","WDC","TTWO","JPM","JNJ","V","PG","UNH","HD","DIS","MA","PFE","KO","T","XOM","ABT","CVX","MRK","NKE","WFC","MCD","IBM","BA","ORCL","GE","HON","MDT","CAT","MMM","GS","BLK","ZTS","TMO","FIS","CI","LMT","SYK","CB","USB","BMY","SCHW","SPGI","PLD","MO","AXP","C","TJX","DUK","SO","BDX","CCI","CL","NSC","ICE","ITW","PNC","ETN","AON","WM","EW","ROP","TFC","EMR","HUM","DHR","APD","ECL","AIG","PSA","MCO","AEP","D","KMB","MET","A","AZO","TRV","SHW","EUNL.DE","EXXT.DE","XD9U.DE","IQQH.DE","DBX1.DE","IS3N.DE","SXR8.DE","XDUK.DE","EXS1.DE","SPYW.DE","EUNS.DE","SXRJ.DE","VUSA.DE","VGVE.DE","VGEA.DE","EUNM.DE","EUNH.DE","IBCI.DE","XDWD.DE","XMME.DE","XDJP.DE","XDEM.DE","XCS6.DE","XCS5.DE","CEMG.DE","CEUG.DE","XESC.DE","XDWT.DE","XUEM.DE","SPPX.DE","XD5E.DE","XDW0.DE","XD9D.DE","EQQQ.DE","IQQW.DE","IQQD.DE","IQQE.DE","IQQA.DE","IQQJ.DE","IQQK.DE","IQQT.DE","IQQN.DE","SXR1.DE","SXR2.DE","SXR3.DE","SXR4.DE","SXR5.DE","SXR6.DE","SXR7.DE","SXRV.DE","ZPRV.DE","ZPRS.DE","ZPRA.DE","ZPRC.DE","ZPRE.DE","ZPRG.DE","XS6R.DE"
"AZN.L",0.00336599142393801,0.000840922945088841,0.00111253681250763,0.00131508011943452,0.000184596201741982,0.000651817279093351,0.000442282047982063,-3.66064246302487e-05,0.00103414133204148,0.000836534693830584,-4.14285728517255e-05,0.000294654514221762,0.000746345288147096,0.000527409001785439,0.000145135208883979,-7.25157880767215e-05,0.000497368419451663,5.83663813605281e-05,0.000252759797586953,0.000179269584548296,0.00136035806831444,0.000977791966114279,0.000520855812376775,0.000304660243586924,-0.000318784507154424,-0.00038067125476649,-2.48340803660372e-06,0.000465768893182914,0.000486761764527526,0.000324068010501159,-0.0001261682130833,0.00124901013079802,0.00119332788399327,-0.000190157913816788,0.00056710673271717,0.000861769618658085,0.000296180086425978,0.000471336261522771,0.000238860033191435,-0.000307580276751235,0.000404189864203813,0.000188443902317704,0.000287739251203718,0.00051468851611037,0.000226314307114104,0.000107055477919151,-0.000623243165985098,-0.000685180335218398,0.000162805893850487,0.000362072969375266,-5.13639528855405e-05,0.0012407925840031,-0.000722853014906558,0.000186627479787712,8.23007381054899e-05,-0.00052221118946909,0.000387075211300291,4.90010065999935e-05,-0.000130241708884842,-0.000862456030534815,-3.58850446941739e-05,0.000273488451126312,-0.000372691098287633,-0.00107244344203731,-0.000925905272645175,0.000770163210648531,0.000182507251646407,8.11919324807196e-05,0.000773881331933191,0.000543052100932143,0.000802480923223847,-0.000225674700549727,2.97024031197042e-05,0.00104047831553556,0.000160874404451787,-0.000426654747271345,0.00133829790672853,0.000811728831198733,0.00039263122512083,-0.000445124014109589,5.18228502026578e-06,0.000102916952064624,-0.000357886106912905,-0.000666006559421625,0.000402160786961614,0.000337286333779209,0.00184050362855992,0.000770078951023175,0.00111348591866503,0.0016428714057754,-0.000590946703188574,0.000249302239091203,0.000841589748693056,-4.45429729553122e-05,0.000354610721369404,0.000748930048986855,0.000350323483734912,0.000488947176357298,0.000520950598268705,-0.000310984184152462,-7.59018874385109e-06,0.000533828626412118,-0.000208308759497032,0.000722142011202568,-0.000595622690180983,0.000679928702707294,-9.94979427385536e-05,0.000746257396351469,-0.000187857784394494,-0.00107591975442808,-0.000453930551506023,0.000878072724200993,-0.000281950186838121,0.000580913606039989,4.80711942599625e-05,0.00044908412033133,0.000147486597198238,-0.00121923576636848,-2.94515528100444e-05,0.000458714148734483,-0.000300841119629495,-0.000816319135423297,-1.47820097347902e-05,-0.000255746107470876,0.00012478657377873,-0.000653689160778529,0.000521467087601369,4.3958915643444e-05,-7.56667155683582e-05,0.000406656586634465,0.0005062146894754,0.000528033731386325,0.000593749785730868,0.000631783295009051,0.000573330752301128,0.000596918497446622,0.000592191026058296,0.000736157249327587,0.00122312362872357,0.000741778140883706,-0.000642126943830392,-0.000228616525268276,-0.000300407414713632,4.04788049947996e-05,0.000163703287677571,0.000364728942454339,0.000505552511584645,0.000108083259381784,0.000489682687403707,0.000314810220875476,-0.000401006774697686,-0.000750464755075521,0.000103871523005149,0.000268905115639268,0.000880854581758365,0.000280424497213564,0.000635718171986863,0.000304893418660615,0.00058942386109267,0.00118942623292917,0.000542509336979944,-9.63512288022953e-05,0.000222951693746347,0.000182581614324095,0.000492031724769221,-0.000122498470863551,0.000419026703514713,0.000245072418040728,0.000661480208473201,4.11339395872397e-05,0.00102056286708296,0.00074966769644875,8.12146938682066e-05,-0.000122618724273334,0.00100327498135508,-0.000544738363260033,0.000509459858640434,0.000205480041569744,0.000236950073739451,-0.000114427379223905,-0.000197831869277023,4.99420323596393e-05,-9.43680600348426e-05,0.00078164196139525,0.000718180230539135,0.000410345110748316,0.000131739706175961,0.000215110707074873,-0.000525354928673735,0.000950353035236702,0.000629605447161555,0.00050949671779991,-0.000118049781556621,0.000599084192392767,0.000563040931893482,0.000662332664450269,-0.000235670035623446,0.000136963918936585,-0.000530654464495187,-4.86119776263624e-05,0.000542621442567932,0.000834905644476891,0.00072126605527517,-0.000127077226732254,0.000125519539819688,0.000947337399768641,0.000237431404165331,0.000610778000093563,4.78812335775037e-05,0.000350121645069706,0.000575175090933429,0.000800771819514148,0.0008171815716744,0.000580809854147015,0.00097254833206528,9.40628584175355e-06,0.000434434851170364,0.000283451738652743,7.28669286408741e-05,3.46907329421526e-06,0.000269277173523287,6.17613245882e-05,0.000164139488418342,0.00089783709609578,0.000309980541993132,0.000322854640263958,0.000165738826509181,0.000815366596646142,0.000324362586315663,0.000391674956925114,1.27277021608133e-05,0.000473641313122386,0.000164226174179739,0.00027384383476944,-0.000126378490156111,0.000336764281240193,-0.00011971199079422,0.000196682460706058,0.000266293623469362,0.000331047205921406,0.00013259090827702,0.000378795831346324,0.000188211349018944,0.000189594529793406,0.000203320495942284,0.000644984115761776,0.000435996447112013,1.2575506845211e-05,0.000239051464880961,0.00013916092486577,0.00042503902463402,0.000673918549044599,0.000219734414446591,5.81239857283139e-05,0.000267192116979548,0.000586471337217527,0.000323854294274153,0.000193818199626522,0.000268895489545452,0.000684203546447238,0.000299144324989076,0.000173561078881613,0.000576231835267448,0.000361740209652327,0.000808761790947521,0.000164351447291842,0.000247762116870158,0.000428973360370007,0.000436025396049635,6.47967844689054e-05,0.000122378134323793,0.000239300667020515,0.00043871988819381,0.000164985685433681,0.000418730144679493,0.000345748930584959,0.00039669740059599
"HSBA.L",0.000840922945088841,0.00545457421174713,0.00222481074879214,-0.000114403579414758,-0.000946753516871626,-0.000358871285782229,0.000514933945974067,0.00183010932574591,0.00217583891953505,0.00172279321616781,0.00139493505141934,0.0037548318223828,0.00305970185312001,0.00026646077028129,-0.000484057460344072,0.00258389213717325,0.00198086341598919,0.000781187727484925,0.00136938117985932,0.00146199089438913,0.00165282887778713,4.66263700873127e-05,0.00154421566383462,0.00158505699338387,0.00119249572895506,0.00106510011501146,0.0033342575874382,0.000282764058483379,0.000364321680167779,0.00112475693419483,-3.32033946257625e-05,0.00181805311587639,0.00188826843184848,0.00128863868325092,0.000351969954894918,0.00219286614715584,-2.77607823250908e-06,-0.000468840825472231,0.000843308980641863,0.00080234111930601,0.000148011097228662,-9.44647292880505e-05,0.00118559809795391,-0.00142320257437537,0.00187984100335882,0.00208131875177017,0.0010680381621966,3.85872090683319e-06,0.00176098413812558,0.000217966563375057,0.000432752714089077,0.00248378189602665,0.00196596819333764,0.000127851053410638,-0.000104293135530409,0.000230003696810093,0.000951890546173542,0.0018979252529901,0.00116048281023744,0.00136938332018205,0.00133999796198927,0.000165647279438399,0.00139607836538382,-0.000436492845328449,0.000457277719983986,-7.53452456719053e-06,-3.11560897586146e-05,0.000487973466264411,0.000265993473379273,0.000250110787743734,0.00107239933816267,0.000847596113658012,0.00147397265733076,5.07564870794968e-05,0.000960125732746472,-9.88103388319236e-05,-0.000244914198306867,0.00036840845465504,0.000102136607611117,0.00172167060545581,0.00209585459912687,-0.000373507807228278,0.00091727920443474,-0.0002436264696867,0.00146098042838303,-0.000680579503633234,-0.000912814794669616,-0.000543409707023944,0.000880099580187714,0.000134075060080587,-0.000432307478687065,0.00103821090863697,-0.000395696634592151,-0.000596814987421361,0.000141969101508453,0.000876144505104101,0.000345946415652567,0.00114469757647472,-0.000994102087863547,0.00151663245709362,0.00150226540653418,5.42375298856667e-05,0.00152772398505138,0.00052932128114508,-0.000354165981340672,0.000970252003257824,-0.000535703669041602,0.00118652544662046,-0.000312501394713821,0.00144444393442011,0.000390276641675846,-0.00106223756833364,0.000955031039935673,0.00115407260853624,1.28694599341151e-05,0.000854405913025037,-1.41667929536788e-06,-0.000575701945052903,0.000214210013820035,0.000811516226573648,0.000741799473565701,-0.000175800292207598,0.000549599594546945,0.0037226534012172,0.00323460904709384,0.00371643974831285,0.00246000355050074,0.000500386253709258,0.000569504898835619,0.000666689776364329,-0.000185705482597694,0.00203400790283124,0.00212698257425836,0.00149227413605815,0.00139981358460348,0.00176762106768233,0.00175527282675495,0.00378658172935317,0.000713782288048748,0.000635763825306341,0.00319902072390374,0.00311563752659349,0.00132770814586183,0.0024639750155343,0.00102612016174706,0.00215198098149507,3.20499638142439e-05,0.000993412013233136,-0.000294757052579397,-0.000276951421380162,-1.76801886590494e-05,0.0014285787595124,0.00111584587764946,-0.000476194664159156,0.000348128119396934,0.000941092542433172,0.00185043944008531,0.00066531200268362,0.00179249278155447,0.00014344744449918,0.000902580480452848,0.00349470276369399,-0.000110571369200892,-5.21570129573421e-05,0.00173047764980868,0.000551215456441875,0.00228394322460104,0.000548014817124626,0.000862365741600983,0.00159127575554392,0.00112886571161626,0.00231469436695419,0.00129846254480609,7.80655079117526e-05,2.65498851651697e-05,0.00133512183645579,0.000827384760712964,-0.000147997418576055,-6.91759611988447e-05,0.00109494100350091,0.00287180338434831,8.26082171530823e-05,0.00299215611675465,0.000933429637558412,0.000698384632776959,0.000513858834905006,0.00224787269339091,0.00303053786403,-0.000378866380370978,0.000734880300463109,0.000340334044291411,0.000130623994276752,-6.41046191326016e-05,3.66543312057835e-05,0.00180310066651562,0.000871187470889303,0.000784451373069693,0.00276108154538537,0.000274959534570334,0.000553045127885649,-0.000240890951042909,7.26532530692905e-05,-5.20754460240447e-05,0.00335495235159673,0.000784899771729162,-0.000432700461214483,-0.000188393895618835,0.00153214808159448,8.21068983835923e-06,0.00216722744042529,0.000276372282441385,0.00104939608656126,0.000808520379812228,0.000854921687111685,-0.000335350074213336,0.00223181912857068,0.000179099756732013,-0.000236418409168462,0.00132572534976455,0.000110191856786342,0.000510284787531826,9.11369631174094e-05,0.00032771405799291,0.000293969541213333,0.00126744951500974,0.00124225892356877,0.000322440709168068,0.00140342038101145,0.000950798048021521,0.000605077993404944,1.46366104042297e-05,0.00127536646020665,0.000322660276800437,0.000522644006714272,-0.000129125615799263,0.00128525963469863,-0.00012624421610001,1.05726889693454e-05,0.000523136642182681,0.00129997229681791,0.000323002557447493,0.000272003957772489,0.00223331199486278,-0.00022184121457078,0.00116790569039395,0.000945876849423223,0.00105562569058575,-2.63725017836356e-05,0.000348839648255864,-0.000209992396628005,0.000993752020641634,0.00170199768083193,0.000279978255939779,7.87740554280474e-05,0.000510837925289609,0.00157165865526539,0.00127354711669224,0.00123119878575004,0.000428550309119935,0.000897926435418321,0.00134072875620261,0.000362984656200864,0.00115803092298686,0.0010609831774603,0.0013978805916717,0.000338954578756402,0.000457728627075082,0.000405940938786656,0.00100184320744972,8.69248704400261e-05,0.00129436940641327,0.00087362086148253,0.00117896462318226,0.000485010660072012,0.000989024253564143,0.000933426486562718,0.000211610035729778
"BP.L",0.00111253681250763,0.00222481074879214,0.0051346629488913,0.000313049849666871,-0.000273423508656847,0.000251195932689346,0.00137688171619237,0.000390795463447425,0.00225565418714175,0.00322161914551692,0.0017519163208703,0.0024406712161414,0.00208151043220753,0.000132213095930305,-0.000120291255080411,0.00572662587858716,8.57405550022711e-05,0.00159084381231903,0.00126552612719904,0.00189263375825047,0.00221908681677627,-6.06032565942994e-05,0.0012954883237371,0.000595242392699315,0.00155024067783353,-0.00240822587651223,0.00280703479423503,0.000246689376498467,0.000852725108774095,0.000408988425653349,0.000177526065151824,0.000927388088522431,0.000911468497870508,0.000851921538399371,0.000474858102234536,0.00103561498336993,0.000520867783850756,-0.000405698588534285,0.000384786340445127,0.000869879674416279,0.00039316065995935,-9.7095944693191e-05,0.000853512583013684,-0.000964374660609901,0.00120591084191936,0.00072612146225977,0.00125489134227307,-0.00135927085211412,0.000690550527478672,0.000468838158518863,0.000675207403274411,-0.0001064767003169,0.000315010475735852,-0.000273012867092021,-0.000760971016667771,-0.000874831497982463,-0.000557751862160017,-0.000171264754788159,-0.00100027431066163,-0.00058792370934393,0.0015946747484053,-0.000454698586182017,0.00064293746504066,-0.00127540156466732,0.000248292427038889,0.000361511779379236,-0.000309695803054386,-0.000952733463235139,-0.000754635046234547,-1.46317305007051e-05,0.000500970851977132,-0.000254518001369412,0.00109264976783481,0.00079175703952838,0.000475937223872372,0.000169750293538401,-0.000492391270175763,0.000261549839464721,0.000177208865867408,0.00136119835721152,0.0017634962699278,0.000488875354043545,0.000134746667750628,-5.08045158005437e-05,0.000244170502862472,-0.000424080600519421,-0.000701919212989405,-0.000267051908375245,0.000601385996661477,0.000727185920855032,-0.000922209782032711,0.000240691454373135,0.000242438609874087,0.000396521469731247,6.30522113136746e-05,8.45435594124895e-05,-0.000545759739634333,0.00152924940428525,-0.00135382485936945,0.0014289045978742,-8.14720741127951e-05,-0.000109051636856922,0.00128076604343127,0.000317413979267422,-0.000912025642162661,0.000890054219083305,-0.000197454326352496,0.000581500424466933,-0.00057660026063584,-0.000137737823965957,-0.000312187036518136,9.45963158129984e-06,-0.000239711362470425,0.000913188733818166,0.000512853662631999,-0.000370064399222515,-0.000730951395456272,-0.00100905357496123,-0.00076125757289382,-0.00172225660472911,-0.000669062565279761,-0.00217516916175039,-0.000800005633936275,0.000653236313059722,-0.000514100806629799,0.00145363549754048,0.0015506349289403,0.000839168758734341,-0.000284881167124714,0.000718924836151371,-0.000242457562228237,0.00151735365631567,0.00147044715201945,0.00119698727478331,0.00110117223680059,0.00149633188048327,0.00156287654984607,0.000867925827908723,0.000730372739003505,4.37444649345419e-05,0.00188876128281553,0.00112493159225934,0.000430655555530341,0.00109111294664328,-0.000643542540828361,0.00191568861114163,2.73586091386725e-05,0.000935249466970749,9.39885689624072e-05,-0.000267862454570392,-0.000164196257247805,0.0014642471443673,0.00115917966167073,-0.000697060656839242,0.000184761233258369,0.000873766648577462,0.00340828056379743,1.58320812166009e-05,0.00276234572914958,0.00127861914416674,0.000305031718786332,0.00244259451556666,0.000150590535994482,0.000328905487903678,0.000481146983451901,-0.000282575382341022,0.00196404781610215,0.000646539944165343,0.000746718129990794,0.00154107332673069,0.000979773204543203,0.00162832119373556,0.000214537103877078,-0.000791140957159546,0.000234822107992224,0.000847435780762444,0.00107565340987254,0.000422494378015576,0.000533684717671806,0.000927004200708702,0.00193422548124365,2.67419098995262e-05,0.00209337986780383,-0.000172579386623252,-0.000299225296936182,0.00136608767533474,0.00142440065352478,0.00221438936999291,9.67081187660623e-05,0.000115916502264666,-0.000146390042686981,0.000546246314808471,-0.000901189479518078,0.000170652234526315,0.000250994352007942,2.5078242074797e-05,0.000676646126170734,0.00194257710372585,1.91516300397592e-05,4.57264651786476e-05,-0.000238751593234809,-0.000399639658672598,0.000127781399881371,0.00168436841598404,0.00082842851430167,0.000657844296255784,-0.000533608534895403,0.000595698973641169,-0.000414692493270605,0.0017679860402456,-0.00028525763392181,-2.76085916873597e-05,0.000295285919816544,0.000202724509830244,0.000145797770243509,0.00260685919994815,0.000733588827932836,0.00109785705102161,0.00111877641585308,-0.000247948846198177,0.000367163332484499,-0.000385043429384039,0.000199843041668658,-0.000521645557321615,0.000511370113041076,0.000563484171417104,0.000234466391645397,0.00125806593394755,0.000844981220256897,0.000518910581030438,-0.000252044079661852,0.000998053069860888,0.000226171522932999,0.000369873631726201,-0.000578631098303202,0.000538278879406566,-0.000581859735480345,-0.0001546500604118,0.000371486900667576,0.000545326436418462,0.000266808820032633,0.000414080940911337,0.000297519211473867,0.000376630700699296,0.000120048433669314,0.000661939821094973,0.000888863271613396,-0.000412075064066083,0.000123916021824604,-0.000856989775921873,0.000810548482340709,0.00332095849504087,0.000165647770883697,-0.000410908935501732,0.000363025612596943,0.00116863847501452,0.000534439846190534,0.00109473127215935,0.000461212801394049,0.000458545652335657,0.000208313226314718,0.000237458901174349,0.000467379059919382,0.000860804384362687,0.00127090001514243,0.000207849656859132,0.000486387606830068,0.000418881734903167,0.000818673096823912,-0.000388666022044019,0.00111599298785452,0.000661021263837244,0.000181867459399326,0.000291402559165271,0.000791099979615289,0.000727476215554293,-0.000137147305252533
"GSK.L",0.00131508011943452,-0.000114403579414758,0.000313049849666871,0.00422829118900703,0.000547570708657378,0.000747911084885139,0.00062663482173898,-0.000744121186438194,-0.000347046050188544,-6.97139919895966e-05,0.00123367986056517,-3.43931658575807e-05,0.000497359920073589,0.000601531016245536,0.00104018093060178,-0.00100671186007987,0.000332849745449661,0.000840404768186885,0.00123618371677211,0.000523557682472073,0.00151381515038374,0.00086412295021962,0.0010840108993869,0.00155441445977,0.00018043993498338,0.000866521573190142,0.000149908651045541,0.000497109362835787,0.000457843872652075,2.02162453040092e-05,0.000545846682812108,0.000781415851102812,0.00105781086683157,0.000903015607118386,0.000138794550860364,0.000519841170034032,0.000968769581017105,0.0014372684078782,3.54687525310853e-05,0.000361444909420858,0.000513157883507031,0.000613088677788916,0.000375073622120042,0.000957626544914104,0.000269603634781823,0.00128828109952607,0.000810892328454004,0.000810176423925238,0.0012408604645092,0.000550210005400581,0.000671217689338964,-0.000337272797659287,-0.000190024495572616,0.000472705037944784,0.000453544850377598,-0.000583805299800363,-0.000376188858466425,0.000479256151281513,0.000793281829556709,-0.000988448949254111,-0.000478476221051928,0.000541096658779822,4.68001563476747e-05,-0.000974539600493196,-0.000259296236447286,0.00110455011109252,0.000285303879146675,-0.000496139969571972,0.00111797569803116,0.000299862404830311,0.000554204577886714,0.00121252299052836,8.54643605230055e-06,0.00117137312902801,-0.00013223372156962,0.000190116805448748,0.00106186896630026,0.00115843629098448,0.000424483787747082,-0.000567751499650486,-0.000147748675113605,0.000248983429893305,-0.000175512422834506,-0.000270484253210767,0.000690996059625557,-0.000129086783466131,0.00182442254201309,0.000368436020206472,0.000442158331671151,0.000919936481093701,-0.000347008055203606,0.00051129361184913,0.000743690569426363,0.00019225872151543,0.000446479668948893,0.00063023148519298,0.00052202012880612,0.00121647403271507,0.000979268721532872,-0.000472395257743724,1.84006320063622e-05,0.00062140869048881,0.000796903231451254,0.00128845771783537,0.000271488757158727,0.00136538252765951,0.000195670447680198,0.000868343492526117,0.000317658797040649,-0.000173463242402447,0.000601018139773491,0.000588654070635631,1.38847412935078e-06,-0.000223307907694451,0.00171722213325108,0.00038482501560948,-0.000118065079686187,-0.00231876790010798,-0.000175852627838491,0.000216691563528386,-0.00176263982279961,-0.000599367472429598,-0.000569309366581113,-0.00177480478980856,-0.000902620950246531,-0.00238999470758312,-3.35804805432247e-05,0.000660220913822751,0.000700668155934473,0.000497817772325571,0.000762490514102766,-9.59680244456621e-05,-0.000104418126596973,0.000624519034018817,0.000713229001555493,0.000884735813664705,0.000854960542647029,-0.00117099922854921,0.000978009074390598,0.00113905679343468,-0.000899003423799753,-0.00155556653118302,0.000280578013784988,0.000285738158249342,0.000421412810441338,0.000240981177951202,0.00123772623226347,0.000627334542728394,0.00102335718262694,0.000747706901307676,0.000791698044586478,-0.000513856290570575,0.000720911832540659,0.00125287812272609,0.00109373169254637,0.00111870288351273,0.000700458273797066,0.000822426883389747,0.000534550359943408,0.00180486825258367,0.00182527101885497,-0.000267569242651622,0.000817771042167967,0.000736606348830872,-0.000556770646370621,-3.15505133052332e-05,0.000184212027694173,0.000465977582084556,0.000916149746240823,0.00104395784893029,0.00107771723277806,0.00013054431813737,0.000361385800406173,0.000921025113209496,0.00135599146728594,0.000920381954889406,0.00115821658490563,0.000298169812739782,0.00055409372421488,0.000818226310005686,-0.000102742154928267,0.000589767483544424,-0.000772034046961601,0.000814325224820153,0.00164491329455159,0.000647909258074724,4.66632211960452e-06,0.000201761440863848,0.000221072688141279,0.00117182271676739,0.000649761230554394,0.000332928309313053,0.000849158773035163,0.000908672335482833,0.000711064188297676,0.000739944490297856,0.000853976927772525,9.39329743829024e-05,0.000558878258665786,0.000182830169858605,0.000804577792291414,0.000716712674875948,0.00114303275939389,-0.000462534940314487,0.000676107519545364,0.000704916413283325,0.000727518537842026,0.000728485472361226,0.000712725747490371,0.000458023928474337,0.000819944847778225,0.000946667392877371,0.00100509087944819,0.00112694856729904,0.00106922996045242,0.000324774145779086,0.000585910070293213,0.000923055439476441,0.000722150676892803,0.00118479760942368,0.000270287734128863,-5.35034655908575e-05,0.000148690684084097,0.000307075179846562,-0.000183554119809873,-0.000208741889979575,0.000170578279843779,0.000722632078697672,0.000762332538681092,0.000883811727088981,0.000142655241965711,0.000793443510629009,0.000175458968117005,0.000265141485631985,0.000136528725505899,-0.000169494242647103,0.000152646832851233,0.000336013897599405,0.000261033793296977,-0.000139632419896483,-6.95575211019092e-05,0.000444210566570894,-0.000332963828848131,-0.000160000463836242,-8.46791063549641e-05,0.000874504161087994,0.000860638270489453,-1.4453606641079e-05,0.000246058394772596,0.000211049906808882,0.000833351018641062,0.000182478040689163,0.000228256521407919,-5.28027880695414e-05,0.000269269076327301,0.000744354963444195,-0.000161731446155878,0.000713762317850926,9.98398245465306e-05,-4.300300458878e-06,-0.000458326964808175,0.000156323281970109,0.000165281194143427,0.00035775837872371,0.000706289832055741,0.000146528964082197,0.000114121657813399,0.00012341976450975,0.000826415994631865,-5.42225134956193e-05,4.14522926422229e-05,0.000133376302998319,0.000121830629363694,-0.000179322655958729,0.000829799651100778,0.000350413455149634,0.000847033030020101
