"","VUSA.AS","ERNE.AS","EUNL.DE","EXXT.DE","XD9U.DE","IQQH.DE","DBX1.DE","IS3N.DE","SXR8.DE","XDUK.DE","EXS1.DE","SPYW.DE","EUNS.DE","SXRJ.DE","VUSA.DE","VGVE.DE","VGEA.DE","EUNM.DE","EUNH.DE","IBCI.DE","XDWD.DE","XMME.DE","XDJP.DE","XDEM.DE","XCS6.DE","XCS5.DE","CEMG.DE","CEUG.DE","XESC.DE","XDWT.DE","XUEM.DE","SPPX.DE","XD5E.DE","XDW0.DE","XD9D.DE","EQQQ.DE","IQQW.DE","IQQD.DE","IQQE.DE","IQQA.DE","IQQJ.DE","IQQK.DE","IQQT.DE","IQQN.DE","SXR1.DE","SXR2.DE","SXR3.DE","SXR4.DE","SXR5.DE","SXR6.DE","SXR7.DE","SXRV.DE","ZPRV.DE","ZPRS.DE","ZPRA.DE","ZPRC.DE","ZPRE.DE","ZPRG.DE","XS6R.DE","EXSA.DE","VGEU.DE","DBXG.DE","SXRW.DE","EUNA.DE","XMEU.DE","AI.PA","AIR.PA","MC.PA","SAN.PA","OR.PA","BNP.PA","ENEL.MI","ISP.MI","UCG.MI","MBG.DE","BMW.DE","SIE.DE","BAS.DE","SAP.DE","DTE.DE","ADS.DE","VOW.DE","RWE.DE","DBK.DE","HEIA.AS","UNA.AS","PHIA.AS","ASML.AS","ADYEN.AS","KPN.AS","RAND.AS","AKZA.AS","TKWY.AS","NOVN.SW","ROG.SW","NESN.SW","UBSG.SW","ZURN.SW","ITX.MC","TEF.MC","BBVA.MC","SAN.MC","REP.MC","ENG.MC","FER.MC","IBE.MC","AMS.MC","MAP.MC"
"1",0.032976833203666,0.000299338203112481,0.0315485793972782,0.00536008611240811,0.0313320018276731,-0.146884003261104,0.00977111608776101,0.0160181177198458,0.0334377582830612,0.0358020675253738,0.0269214084924167,0.013451961315104,-0.00230014443055014,0.0413413401564413,0.0335516563325395,0.0310903718983367,-0.0205317067918849,0.010440610987923,-0.0208505250112603,-0.014302218522172,0.0322715134977397,0.0107331459795485,0.0359992629742502,-0.000364483075362998,-0.00346704445282534,0.047983941356491,-0.00416490875141973,0.0274104537764262,0.0463646916516001,0.0181350587266205,-0.0332043517038413,-0.079611327056658,0.037225876367802,0.142588216814487,4.03396244963398e-05,0.00495235282989623,0.0295779019369048,0.046252522204706,0.0104493637839075,0.052103182425237,0.0218226778081032,-0.00709291256216964,0.0462657538986673,0.0334625825115821,0.0351362679457639,0.0549704614712231,0.0396582627944626,0.0313524963328913,0.0226716032713867,0.00670580230044646,0.0384724726474883,0.00479700609332684,0.0836261984551561,0.0510792495860543,0.0198877680869985,0.0259047570763463,0.0368345126043384,0.0404451564319128,-0.0591125302640612,0.0261659919766334,0.0287778077166185,-0.0641722642158515,0.0373033551642332,-0.0216759449484485,0.0279951101175198,-0.0793637665759942,0.142162881276607,0.0521960412780486,-0.0176532412415258,0.0428468058216907,0.214052891829705,-0.0432869919929445,0.167326671725999,0.122286675460907,0.130925553429605,0.0210592838720918,0.0263849330927582,0.0593059895516702,-0.0264929421945668,0.0222007218729169,0.0977362212884446,0.104385831068718,-0.123510075982329,0.19922482224731,-0.0505953118957008,-0.0970161159812294,0,0.0572660002898236,0.108206128658485,0.0499724835130057,0.0726911551016264,0.0203076635469247,-0.168920582411818,-0.0294880085572512,-0.0304105807368304,-0.0516932203714663,0.0908874730735066,0.0420566462090013,0.10898791357581,-0.00790965750988486,0.200429354709658,0.182149152782093,0.248670650212594,-0.0455903551433916,0.041296487350795,-0.0703668490861679,0.0902100822634867,0.0375933197621657
"2",0.0675673367795247,-0.000698487487171661,0.0596812931150879,0.0396616098011194,0.062490808599605,-0.0465509838533507,0.0174475803569937,0.0188254597434118,0.0674013819066502,0.0611919169534283,0.0837425351042338,0.0679934345386632,0.00351564009651896,0.0508155183773922,0.067570484605669,0.0604581148353854,0.00247435947774786,0.0168675594548722,0.00283799909971801,0.0235492719023976,0.0585200141613633,0.0146140578954834,-0.000211721662079321,0.02685688175653,-0.0406386514820035,0.0625307446772364,0.00357098276264739,0.0624077933968915,0.0753757382318934,0.0328784194448131,0.0259028781156023,0.00838557986175791,0.0630523356121211,0.0545631072493712,0.0609931571250346,0.0396753952164152,0.0591215604965457,0.0854671009658805,0.0171379510572976,0.0933483660764974,0.0350961293530459,0.0443370453289913,0.052297618906235,0.0620112205014452,0.0430895004278747,0.0743220111434224,0.0578332276361775,0.0628639094334914,0.0346017824747845,0.0434850780367434,0.0624822669090996,0.0399503469550258,0.0883150364347795,0.0494180096161678,0.0656497102737833,-0.00677941726551253,0.0617950640116482,0.0793383439194739,0.0667029681477872,0.0627349154312283,0.0601847710974918,-0.00695250302985144,0.0595842613427041,0.000190844080647202,0.0611905192335606,0.110718967263705,0.00654722855727539,0.0788989964553973,0.105690308794026,0.0762758545127432,0.051516472372068,0.079493288818994,0.0794658607968496,0.0539069047531443,0.137429567723995,0.212966180822954,0.0897682614639673,0.044894471662296,0.0228604091806319,0.133115436695773,-0.0818326478160532,0.467677706000751,0.0642591634843065,-0.00254863441130673,0.0699550780783455,0.0999342467367397,0.0795033371702688,0.105252965269702,-0.00654538270825376,0.0664296204670344,0.107557303472832,0.10760202173936,-0.0158993192351466,0.0724358299198028,0.0545575786074032,0.103316165021085,0.0372411459219154,0.0823797276775241,0.0285167915217928,0.0793006998591129,-0.0392120638794676,-0.000172643601274567,0.0138262476530458,0.0643946158098131,0.0742118478999819,0.0523237911996568,0.0488729989476875,0.122015062489943
"3",0.0253343933325415,-0.000299547391469344,0.0192371753138964,0.0323396750368665,0.0259119978291225,-0.063404767963291,-0.0123322704821519,-0.00683383461908004,0.0252667989485477,0.01705599964634,0.00764371348566699,0.00312831666660038,-4.4983985491763e-05,0.0280282921377945,0.0250559506969404,0.0177018323784166,-0.0102325803273552,-0.00793874291355132,-0.0110950926755726,-0.00633158330612745,0.0188334317126078,-0.00904820903992804,-0.029218356925819,0.0431805415454634,-0.0180053932727608,-0.0463588389759768,-0.00835210215871672,0.0201561670769428,0.017658319254145,0.0297910987940928,-0.00393225701196599,-0.00910012965553775,0.0211869250215502,-0.0182282818883473,0.0263428812706978,0.0325422128035849,0.0195055278872478,0.00722983272784906,-0.00993141128165104,-0.00467484132358051,-0.0422585847501723,-0.00936339792774421,0.0430126142693016,0.0262910108108045,0.0102564553473812,0.0213036283573961,0.0157662333190958,0.0255506996620614,-0.041379051824891,-0.0496864184530361,0.0223513612543459,0.0322935972971637,0.0121294976995527,0.0136326700648726,-0.0177362914271181,0.00881320237994185,0.0212358267058235,0.00430486639724877,0.00369006162835808,0.0206841174423161,0.0213624870765294,-0.033671784942359,0.0162245223635196,0.00076310324639916,0.021578836872916,0.00586929275257963,0.0346125816226244,0.10379408820529,0.0352181798438218,0.0561774542133167,0.0286899362484257,-0.0269705637254049,0.00453400218042859,-0.037147814615151,-0.0045395996508902,-0.0590152352771246,-0.00846413369445235,-0.00661226485313262,0.111699353809652,-0.0351729821683142,-0.0357557791173703,-0.157281938929221,-0.0317464785837378,0.130311494527675,0.103169644849749,0.0207993972421005,-0.0375742032321453,0.0457461812808076,0.0699905349370785,0.021591881482275,0.00166600257156431,0.0625345960742137,0.0897211413248917,-0.0354096501619721,-0.0260358491950439,0.0586777223647396,-0.0244556610750182,-0.0230820688542447,0.0600876971258607,0.00951707556752215,0.0670315008300895,0.112787914948803,-0.0607072874483029,-0.0218349205738489,0.0614975080893118,0.0225030558474501,-0.0628837892779522,0.00813130786135884
"4",-0.0116508002729532,-0.000299556282983181,-0.00299094855586968,-0.0321558825832329,-0.0142805846151195,-0.0275276847176346,0.00938474020973036,0.00718383635081313,-0.0118208959516664,0.0209643287238119,0.0175605162808226,0.0288091595947893,-0.0013957254570966,0.0293165203173863,-0.0119277488478376,-0.00320773763252108,-0.000745519160615068,0.0075366091035292,7.61588654695046e-05,0.0073829939987431,-0.00240677417931996,0.0110764360191563,-0.0166837126325782,-0.0308353956607403,-0.0103652992240204,0.0700955430943948,-0.00269946646605549,0.0257025906391861,0.0257552623369713,-0.0310102800170057,-0.00457478401447289,-0.0134828113298072,0.0268354634546721,0.0312014038163627,-0.0138686828228555,-0.0321769132615569,-0.00338534169446477,0.034573601842515,0.00776084663881631,0.033942881259571,-0.0036538018992365,-0.0030149983287042,-0.0277834871910577,-0.0122141040188473,0.00449563050543593,0.03991541639686,0.0194832295367553,-0.0146081232808184,-0.00375205036161349,-0.00640921530240217,0.0256716244051808,-0.0319765202475423,0.0117654845955466,-0.01164021939905,0.00140240750215998,-0.0317802157552049,0.0267035817899994,0.0157206562521872,0.00982931956008774,0.0291285098459049,0.0262202963583177,-0.00127692986291696,0.0195587331368224,0.00125777144254831,0.0269356868049588,0.0120923804105602,0.0650761582334335,0.0403746538022176,0.0343065947687729,0.0751109406263254,0.0649803213608953,-0.025854640433414,0.0554743221223453,0.204041411074367,0.0282271253732556,0.0850396550147355,-0.0455394958699434,-0.00628081502301971,-0.0115693793042689,0.0602715978054301,0.160299641962276,0.0986766342912198,-0.0221198410270979,0.0492578380125492,0.0121614313587961,0.0125456534911811,-0.000565842221776735,0.0138936647700705,-0.0768963719721724,-0.0530211086011402,0.0591352593163806,0.0524434882967118,-0.147044236550219,0.0122386824055664,0.049493974316285,0.0165774613810047,0.0463078076721957,0.00239900494403839,0.0675512499656454,0.0423000875958962,0.0950086007756667,0.062981950962392,0.0945962483300664,0.059195208008831,0.0243317551672659,-0.0215930774184855,0.0851579153604436,0.0803803059318274
"5",0.0548268603532652,-0.000399548014607789,0.0462980854880499,0.0944704713888062,0.0600156236785902,0.0570754772643382,0.031288672659268,0.0351647585213845,0.0554207834229412,0.00544469763567826,0.00715105720058338,-0.00108454198727962,0.00130582374463254,-0.00692046575566869,0.0553973896712931,0.0447294216598204,0.00420516639768961,0.0319833524832542,0.00381350639426884,0.00214317876153739,0.0462312317863603,0.0319409610309219,0.0107097680498053,0.0423258525757554,0.0362967100812502,0.021646867906112,0.0540751930851705,0.0163500717247014,0.00689603099022182,0.0989633039606126,0.040681869482408,0.07324404332385,0.0113301260666869,0.0553666516717626,0.0598227339241174,0.0940895321121463,0.0461630558477316,-0.00264052921608105,0.0324173769511212,-0.00633179420700655,0.0236709832517761,0.0390466218633558,0.038430264107629,0.0579908803011559,0.0146675640069331,0.0219399760959054,0.0100708860193656,0.0597052383977086,0.0237221894944099,0.0318068590589634,0.0117583099314923,0.0944596583861657,0.0192709084359564,0.0329370281669748,0.0190878283414355,0.0522884281147463,0.010420205055983,0.00748177689158855,-0.0200944600673761,0.0151749883158825,0.0163370204844851,0.0128566610364252,0.00600782524048042,0.00456052325736679,0.0183492112226458,0.0598631120300577,0.0165507639202318,0.0141630897774788,0.0158560685969503,0.0201591945060335,-0.0548333399014022,-0.00521548326858913,-0.0366665209155727,-0.0538028009943434,-0.0114875158139071,0.029659526519104,0.00736119341335092,-0.00330579938144531,0.0457990496415781,0.0470120665539902,0.0508071152315008,-0.0520879214873423,-0.0094448907197016,-0.104158171159716,0.0458491094237012,0.0121261310196713,-0.0965276207561458,0.0571785061862597,0.0861602119914139,-0.031392614620107,0.0118528524666897,-0.0105012892878449,0.0477377451569812,0.0661845139604352,0.108537531161615,0.0400195452098441,-0.0295725555763312,-0.0117837052970136,-0.0645175197967007,0.0306606223045425,0.0177541636455116,-0.0615831553197683,-0.0344573587198553,0.0134334473383228,0.0295222207088061,-0.0672403807184399,-0.0399855968017918,-0.0444397269335813
"6",0.0236014970720334,-0.000599783393574611,0.0181656471861412,0.0247742453939534,0.0233660197975256,-0.0315891324749051,-0.0629200006455422,-0.0552162173611884,0.0230741146049022,0.00559520210923185,0.000151627927332565,0.0250737452776031,0.00451768822081315,0.0226396983481597,0.0235954995175887,0.016646261257389,0.0183248715268335,-0.0635279549048925,0.0184259106801556,0.027238332973952,0.0192652117057085,-0.0634139733708101,-0.0301894086900563,0.0167716725074259,-0.15015545983282,0.0146813643579703,-0.0867398721784006,0.0191307702426169,0.00700749218293979,0.0311520260535134,0.00220106247188394,0.0324251598728457,0.0130050689896694,-0.0613998261929389,0.0230510347000205,0.0256296587756117,0.0186010966101917,0.0236406006373137,-0.0646912495500808,0.0133578466008413,-0.00987088630595041,-0.0500524029245512,-0.0125038019931052,0.0219821996638459,-0.0103235276753207,-0.000404432470125238,0.00857436462912534,0.0236131263930402,-0.00303158363958621,-0.00591811282782687,0.01217162001182,0.0245025807698295,-0.0203647082079394,-0.00476946373788544,-0.0341504524545864,-0.0248783783856563,0.0138332074709261,-0.0049248566626812,0.0184352847512693,0.0173958247997439,0.0195986962967084,0.0544497740255324,0.00611362233271745,0.0108235082217305,0.0173366271313536,-0.00734102838129915,0.0648036427526365,0.0188741625295917,-0.0168914509241373,0.0265212436488469,-0.0272256780848195,0.0164500566379901,0.000858301011235606,0.0157547463734284,-0.000265650194200808,-0.0627262154304792,-0.0153848231696779,-0.00331683517988764,0.0166892747274417,-0.017328736399939,-0.025162548419427,0.0288110440027068,-0.0181612514849048,-0.0303110020305947,-0.0399255014017817,-0.0158239774006389,-0.0719198521262428,0.0979114003186841,0.105384781318278,0.0657826572297161,-0.0531718279559362,-0.000960190116663643,-0.0394210942307468,-0.00523190972794213,0.00515090615178917,-0.00365185035447857,0.0536211460206639,-0.0146544313289352,-0.0384266540000407,-0.0192140932909708,0.0344049940285479,-0.0418646358884544,-0.106388125890006,0.044831379765666,0.0100504256947974,0.0123281519454798,-0.0712591548046766,-0.0258573098085661
"7",0.0362700047981771,9.98809685173255e-05,0.0306694575945093,0.0471574448293952,0.0351076524611571,0.0296437622003761,0.0238779355869093,0.0183957751782498,0.0362965493800074,0.0157145766788415,0.0175798707224674,0.0213575245770625,-0.00265209497357854,0.0337364220794762,0.0363573561737418,0.0290252377762877,-0.00625453055144924,0.0213024484312387,-0.00600240357813168,-0.00362045263615147,0.0291165029573173,0.019800427687519,0.0237326282861583,0.0376138123306057,-0.00691815696042568,0.0987958276333762,0.0173811173030188,0.0196483448909711,0.0247661260307414,0.0471660599290705,0.0146705827761533,0.00239114472607945,0.0235502844541091,-0.00411475668815798,0.0354529098112957,0.047514838029457,0.029525563847582,0.016631751453273,0.0203437836374782,0.0210081077323083,0.0245823552755638,-0.0177098524423079,0.032356104804527,0.0336739122369239,0.00615468758586045,0.0147238429111705,0.0135679675374538,0.0345231770991393,0.0251021680948077,0.047021996321141,0.0243103023241078,0.0478113705681691,0.0258183335534623,0.0261768791130455,0.0128821885877158,0.0224981833093525,0.0233670776036246,0.00852965176162622,0.0416319886453535,0.023515062548292,0.0196329623185897,-0.0170416331098279,0.015331847117319,-0.00255387222701399,0.0197196981820302,0.0351242655140912,0,-0.0724542572664985,0.00848143910884602,0.026593320543783,0.043361033540674,-0.00813063008349309,0.0279145626317308,0.0445033769206828,-0.0526364616924017,-0.0427461261033135,0.0680092695575735,-0.0106272018579115,0.0533352284260442,0.0282724156725399,-0.0186305294393266,0.0113637634237927,0.0977004722298657,-0.0122723368665292,-0.0547764600926566,-0.0213427813355279,0.00384955562234632,0.097583820026159,0.177615150689677,-0.0197014645085357,0.0184679898420749,0.00287772887571917,0.0245427358568057,0.0107904006493758,0.0484706602430382,0.00815478643465989,0.0225025248359808,0.0943654283545622,0.0111305202835364,0.078449664542079,0.0248232262978866,0.01287226594449,0.0511578867484778,-0.00491916114416049,-0.0193866539995948,0.0324405919551546,-0.065842832751048,0.0499681742703829
"8",-0.0209219358583022,-0.000800056235267229,-0.0195264741513172,-0.0329039787896559,-0.0225040587821169,-0.05419505728214,-0.0178444017563179,-0.0110225684610703,-0.0195752768333539,-0.00106364873122845,-0.0362462818815124,-0.0478378723132789,-0.00225299354759618,-0.0359407069919986,-0.0214178481690755,-0.0193058009876609,-0.0121445750662486,-0.0162781999237686,-0.0124186853745632,0.00370550119935402,-0.0190118009284997,-0.0209415864835653,0.0556062288395611,-0.0144240816017853,-0.0221904390836799,0.0287399335131389,-0.0259514140747753,-0.0309743964419121,-0.0319334251579652,-0.0355492343571013,-0.00696054272900842,-0.0146735072298293,-0.0323797181281216,0.114111168984252,-0.022442761543173,-0.0343907177321687,-0.0192032679899174,-0.0267919202742328,-0.0142124531746566,-0.020408336412482,0.0451043082019764,-0.050364542269462,-0.0224949176341534,-0.0224882213747864,-0.0244478445556595,-0.00961290721648818,-0.00383583114426144,-0.0225898663310418,0.0441490114414367,0.0338701420874447,-0.0325930455001818,-0.0325886415842002,0.00955220116747504,-0.00924645184912302,-0.0013122219618385,-0.004001062027995,-0.0328366960405078,0.00153597104728267,-0.095883739813007,-0.0352462720759053,-0.0305255699955387,-0.0329687687703042,-0.00405624613579132,-0.0113076122813042,-0.0298650810302404,-0.0912478967188953,-0.00519936835256552,-0.0107467334473801,-0.0532053494600755,-0.104856000119884,0.0591467694318409,-0.148658643026932,0.0230891145448693,0.0845164511546969,0.0715844739427676,0.0293037861354647,0.00763918592804357,0.00502407831625382,-0.086654830258194,-0.034575745531708,-0.1002148459571,-0.0551664651846061,-0.0798664079529765,0.0473054036163712,-0.0273390526383634,-0.0106619955936397,-0.0180929847518047,-0.0868436552886433,-0.124249316700154,0.000368298745276573,-0.0422664930060359,-0.100900550483453,-0.196392986413746,-0.0985825071530541,-0.0727388243889802,-0.0266168711951472,-0.0184944728019576,-0.0468517853947178,0.0959074918384088,-0.0326940912217896,0.0301872010488418,0.00287365355100955,0.151984583896082,-0.00311941126971754,0.0285446102673837,-0.18941666742611,0.0950993499656776,0.031800091237072
"9",0.0580978382620622,-9.9960914879516e-05,0.0500232938841644,0.0649104001918276,0.0580096324877066,0.151289918306187,0.00688353857054819,0.00699927423279811,0.0561075234376558,0.0408362065008363,0.0268186438356186,0.014369678978143,-0.00411344424077285,0.0309611702901554,0.0578687649190802,0.0482900545747271,-0.00573584335773119,0.0097550776151617,-0.00477376673576761,0.00148688868347605,0.0503025979781628,0.011015061480396,-0.0363599836329955,0.0671113966867266,0.0271050725961781,-0.00710791896371884,0.0510976332192905,0.0454182008068697,0.0495814175522952,0.0621294251459604,0.0034788127555422,0.0231972717932172,0.0409289480789605,0.073692948704354,0.0579948236044242,0.066019347603455,0.0499700542397259,0.0373021404707129,0.00436488473397559,0.0153007906120006,-0.0282829300465521,-0.0230418510100402,0.00615566291225459,0.0593154347990966,0.0480572988448385,0.0759269723670041,0.0385996582575747,0.0578703561974714,-0.0273445029884256,-0.0193465890027507,0.0402118714373881,0.0642786438355691,0.0362016969108543,0.0388547663008485,-0.0026296210283548,0.0115635932504113,0.0406091583892998,0.00933537333250145,0.0798268755749032,0.0449490948131076,0.0450934943828278,0.016957019273913,0.0403790429503942,-0.00224651967822382,0.0448650954206058,0.0400308814180845,-0.0398812233354369,0.0880859745486024,0.0395308571585597,0.101443621151188,0.0434160562612054,0.0843014171724285,0.0410764866031397,-0.00663053020509467,0.11115700805565,0.052718037733768,-0.0116231938657928,-0.0557391309452563,0.0697227604490525,-0.0787884642390435,0.0414398297278323,0.0466555613221691,0.085291346477164,0.00973689743586873,0.0604420555790882,-0.00720775464443079,0.0603483975900414,0.0811497197617429,0.0778424867639339,-0.0490664860308843,0.0681894164575955,0.0566822553395628,-0.0147014789864822,-0.015609872495045,0.0347736229143521,0.0695724577023157,0.104059741586991,0.0565065218723916,-0.0070595584255188,-0.072360908555977,0.0719290471062538,0.0585630260600776,-0.0216525439877107,0.0103601883475082,0.0773867635065974,0.16237502758047,0.0167367307547255,-0.029338678060326
"10",0.0232691096813908,-0.00110136543797,0.00642511906680692,0.0501169327270744,0.0209900700268719,-0.0501786016288951,-0.01894518436495,-0.0143075407133897,0.0243408366106016,-0.0311282793964838,-0.0369080042933048,-0.0161525202423691,-9.05333833749971e-05,-0.0409408563647758,0.024081065336733,0.00474065530136627,0.016742430088157,-0.0192171170659569,0.0155355804620678,0.0134506999974058,0.00608963337835894,-0.0169321516933323,-0.020811041333991,-0.00362940817289442,-0.0402418560209845,-0.00593949801993033,-0.0183078527625673,-0.0248395010890434,-0.0424141184250714,0.052504565344123,0.00254092028664725,0.0505830206995279,-0.0333710592172585,-0.0431853692231366,0.0205018021616242,0.0500177289983329,0.00610827272990381,-0.0178909376560859,-0.0196013809377607,-0.0239036782132128,-0.0133389819092917,-0.0192069254027532,0.0479267545940959,0.0184068382430413,-0.0500660243600603,-0.0220010136344614,-0.0289614403395441,0.0210136428522465,-0.0132200996507659,-0.0230543949419462,-0.0316541554422494,0.0498170131469165,-0.00941671023092477,-0.0268399167016304,-0.0104675229772937,-0.0140779935626779,-0.0330582954785395,-0.00521898595421942,-0.0117226579339863,-0.0250482814568994,-0.027229243661738,0.0328579019992251,-0.0332565753084173,0.00558775044812725,-0.0256218727248522,0.0108943371525326,-0.113632528407811,0.0180975064421222,-0.0301860858950425,0.00643576964640765,-0.0499306006021215,-0.0759168593826527,-0.119143369302014,-0.0664077194585653,-0.0324788565996098,-0.0262469141544804,0.00710337905850843,-0.0732683083287495,-0.101890978259762,-0.030950384595882,-0.103088274630985,-0.130686332320255,0.0261065765779103,-0.0445823692589236,-0.0858166662862717,-0.0102986863315665,-0.266584339695761,0.00130174724452171,-0.0644746784459416,0.00617049501399666,-0.110015866400838,-0.0676144609731319,-0.118286228517659,-0.0295165472073844,0.0156931816900629,-0.0236172037956529,-0.0432783197950357,-0.0683067571204135,-0.114507384139207,0.059803905073591,-0.253945598542699,-0.175174928241836,-0.121509552318535,0.0346913449571801,-0.0932174497476079,-0.0309184304982729,-0.0237940196159833,0.0200540665720808
