Date,ERNE.AS,IQQH.DE,XDW0.DE,HEIA.AS,ROG.SW,TEF.MC,MC.PA,XCS5.DE,MAP.MC,TKWY.AS,KPN.AS,PHIA.AS,RWE.DE,ITX.MC,XCS6.DE,XDWT.DE,SAN.PA,UCG.MI,ADYEN.AS,REP.MC,ENG.MC,ZPRC.DE,NOVN.SW
1970-01-12,-0.00110186521240681,-0.119664664191604,0.145486753267778,-0.0396173543123008,-0.0603444921070446,0.0693216103541965,-0.00607065705636863,0.00594886771964869,0.06226865374255,-0.108989055000379,0.0696764118910991,-0.108876621578521,0.0435507328883823,-0.0647956498885113,0.0258808326718469,-0.101835870047318,0.0460015662441253,0.0323991579077966,-0.256239859919561,0.101684689514447,-0.0606244400177458,-0.0538761350204026,-0.00187021135229522
1970-01-13,-7.0184914878367e-4,0.118724177506654,0.0498454212591285,-0.050064365771113,-0.0199510447724104,0.0351038705433908,-0.0907674826372907,-0.0418549784761232,-0.0869404268888986,-0.182344533883892,0.0411635672387273,0.0319827406333513,0.106191123298007,-0.124913799339037,-0.0539672361853439,-0.0350586174481724,0.00773287977260194,-0.205782716375116,0.0412824940847295,0.0335874209423985,-0.0144265768066532,-0.00847149391292287,0.00261717662034436
1970-01-14,-3.0098976805181e-4,0.0504464308778538,0.102303851132601,-0.0429540591240585,0.0726897315244398,0.025969482812727,-0.0160394795884063,0.0396118263243076,0.0756881479460887,-0.163558930785102,0.0300361392316207,-0.0899522035481909,-0.0483927325571083,-0.176575434464225,-0.0854589175275435,0.0508756719532907,-0.0103237284255593,-0.14458117955174,-0.0301650921981536,0.0253090676946096,0.0627204297861801,0.00531508342495197,0.0547559584656757
1970-01-15,-8.0294708061194e-4,-0.0623704259811635,0.0406274816896013,0.0859684732412693,-0.0111134370440555,0.0542172465622597,-0.0357000999044978,0.0324914863829092,-0.0850992307828492,-0.156483645198011,0.0707792538012279,-0.103638999429851,0.0240290352029588,0.0392098245005547,0.0104253638381484,-0.0615607108414177,0.0895842824448417,-0.0437236471725335,-0.108497917880704,0.180656840739629,0.0206293302767644,-0.00813882876519467,0.0627291599834083
1970-01-16,-6.027353731078e-4,0.0201250822807629,0.106552883097903,0.00448663560552795,-0.104625058865648,0.0881617861315447,-0.036660588433616,-0.0859424352729852,0.0378261979617975,-0.235096764267784,0.0323477538854669,-0.00443810795688275,0.0349954731245571,0.107894617448153,-0.00355434723952883,-0.0612062935370005,0.0215463116256064,0.20214989285896,-0.114645667173228,0.0485067407003166,0.0353429179266843,-0.0607879326614564,0.00403762668818515
1970-01-17,-0.00221278979336783,-0.0279034947729731,-0.151104869638179,-0.0754698924363963,-0.02434414157876,-0.010231304328361,-0.0262971868439568,-0.0377725255384225,-0.0269811899592384,-0.322031597516123,0.00235518222919943,-0.154532826991945,-0.15594088433391,-0.0363842860735646,0.0915432028172972,-0.0760315288770114,-0.0310673664668003,-0.184342029163232,-0.0417667592746134,-0.0650944530274776,-0.0113261960861668,-0.0343256960910717,-0.0717019906910396
1970-01-18,2.0134293358797e-4,0.177336426370349,0.0857110779731889,0.0994811431021127,-0.00993775484929634,-0.109666193913885,0.148757932098895,0.116012747992815,-0.065728283121686,0.166757866045565,-0.0393681151186383,-0.0196518331299179,0.135738219028785,0.0928227527983925,-0.0743002455007611,0.136086164458476,0.00899005549628101,0.0552568661414833,0.228890693569778,-0.123202408714132,-0.0401545387897091,0.0510861347566134,0.0105807794603346
1970-01-19,-3.0194807276933e-4,0.0191606197827175,0.0427566758277188,-0.0631371404067429,0,-0.056901897205411,-0.0415939649718293,0.041769920102182,0.0483366453508593,-0.0648681681805159,-0.015960103682763,-0.191162341746575,-0.0536801597607791,-0.0946771434005227,0.00697521893241563,-0.0296260309402206,-0.167961637585465,0.0225007899661134,-0.121730645304682,0.0685254113987999,-0.0581963289563189,0.0221696382803153,-0.0320843524491955
1970-01-20,-0.00332876901789875,-0.104078449430445,-0.066304890989347,0.00133635654819466,0.025202936659119,-0.198190397212721,-0.0590043455974114,-0.0290928856971747,-0.0388577273938939,-0.0308015471890172,-0.13416262849934,-0.0397013254870024,-0.0076447011640744,-0.0126081116675955,-0.114446810986418,-0.082328514478052,-0.0470879675006429,0.0651888766937805,-0.171275950685398,-0.0952716526693716,-0.138333708706978,-0.0390107555513612,-0.0465621414394256
1970-01-21,0.00121167706421353,-0.0441327487553745,0.160031068662139,-0.0603187296739368,0.0277455021137818,0.0317765770383594,0.0457900820375827,0.0210268766012637,0.0872734539281321,0.0706400453239652,0.0210609529366764,-0.221738340824576,0.0312606919615376,0.0879790636626101,-0.193535238656265,0.0413416776147253,0.107870077932155,0.182194068412855,0.109607077718472,0.152151918424468,0.0362661378165744,0.00944170220053923,0.0686839066565726
1970-01-22,0.00251977779211751,0.0497856535538919,-0.0104781475547497,0.0425793663917242,-0.0773398878981416,0.0282904029507543,0.143090351889405,0.00124520358647391,0.0793668147387459,0.218061507203539,0.0384595649477111,0.101828008245833,0.0743643274969504,0.0803780916138624,0.221323045091803,-0.0247261332709767,-0.00978089313304177,0.037232498942123,0.00768079015930738,0.0739521207035557,0.047847496307361403,-0.010743199401195,0.0334275453307798
1970-01-23,0.00281467597477402,-0.0719708858427203,-0.073989818240038,-0.00454142567788475,-0.0578466614512504,-0.0131101960097729,-0.0742444944057619,-0.0859711686419736,-0.00441008203687415,-0.0890767602471113,-0.0178330419673101,-0.0133354663947872,-0.00980979649059941,-4.0234464879657e-4,0.00131106792236265,-0.0858693162272422,0.0381170122500374,0.0188626727435103,-0.127634670118051,0.00337257822784916,-0.0618059926197324,-0.0422987143642134,-7.1745696214514e-4
1970-01-24,6.0202848852378e-4,0.0160361476454222,0.0175669116415467,0.0408039604199823,-0.0182375918648275,0.0296877799517612,0.162665972699985,-0.0474891400359977,0.0191524624021749,0.171717036079888,0.0832847033314912,0.121679113315415,-0.0191776503168628,0.141247932505358,0.104938270486461,0.0813168726631843,-0.00189392091465519,0.298249985854701,0.0669416795451192,0.0393668481481675,0.058785321205375,0.043836030609427,-0.0136106930943843
1970-01-25,0.00200439121378101,-0.0380818860632555,-0.0157962504268901,0.0527668868841573,-0.0482995400073698,0.098771596782286,-0.013845383201189,-0.0309050193884332,0.0945708138448684,-0.124736790298718,0.0313406236335504,-0.0234130150747454,-0.0138205849952093,0.0162886617326099,-0.0899112442586161,0.031028880179645,-0.00873666987001478,0.0786826627894396,-0.0238001723832227,-0.00564878299642953,0.0296206304365104,0.00955095741444462,-0.0393272521967754
1970-01-26,0.00220025653963405,0.00440993019622539,-0.0456049919011382,0.0261827112913803,-0.0042791722123609,0.0317081388742622,0.0678600674233154,-0.0110612159382883,-0.0875495138418609,-0.166219999025421,0.00461757668333125,0.0859104246299624,-0.0150228197564699,0.0603617733030499,0.0170628177264106,0.0621181806508095,0.120167653035428,-0.105544380746608,0.081345642289737,-0.0561983394066685,0.0427070710475497,-0.0192197408310675,0.0988745907107197
1970-01-27,0.0029926132558474,-0.0814788110347435,0.0222177065039905,0.061177133669767,0.071709865894509,0.0375445715238631,0.0388063174176656,0.0274992022308847,-0.022313812138361,-0.0988532750772838,0.0452406125015922,0.125435602420429,0.0708411234919894,0.0275979985312261,-0.0662976580553435,-0.0161781488986099,-0.00239706374991965,0.0818638456269508,-0.00494639047306827,-0.0610434177978432,0.0253814227182985,-0.0167883056579969,0.0843314625463574
1970-01-28,0.00199003117019924,0.0135921569296531,-0.0689670549634039,-0.0964834448909248,0.0276160164997117,-0.0383000029099386,-0.0678043881936815,0.0511850559239918,0.0571661845354227,-0.121157759802636,-0.0278859624964023,0.0141211364916411,-0.0624676234104399,0.00416342050711994,-0.0739225845931703,0.118634181798674,-0.0159163346725227,-0.00145044488750315,0.0502321574670278,-0.0503274850609787,-0.0166625447166833,0.0278600313150197,-0.0445416181917087
1970-01-29,0.00325198025359958,-0.0140558035086474,0.0378218098464033,-0.00318029326036906,-0.0523530803238494,-0.026325168156527,0.0585771868200185,0.032767716581549,-0.0103912108161881,-0.00227722756454462,0.0157241108864877,0.115576771900893,0.0189902821814841,0.125106690439992,0.0349067022320139,0.035656876917539,0.0343932342280195,0.171479968886417,0.037914968777376,0.0492028193264199,0.00808829576435228,0.0196600968568607,0.0320641996467711
1970-01-30,0.0031789905548631,-0.00678806132819587,0.0522891569764343,-0.0549997439297787,-0.0106599125140358,0.0424138241542176,-0.017416253458401,0.0178810549728249,0.0388189422144055,0.151745812851606,0.0226788118712008,-0.0465007823072,-0.0187346245742905,-0.0185005212844346,0.0909718204232481,0.0170316428802568,-0.0113677768052454,0.0784318215416981,0.0635211649854004,0.0678761806052048,-0.0492194051797317,0.0124222286631951,0.0118187647160613
1970-01-31,0.00395971853391883,-0.112570295094352,0.033590228125536,0.0153755065089739,-0.0388070123973985,-0.0137647499689353,-0.0808879878214286,-0.00640564149403619,0.031236234068698802,-0.228268107876684,-0.0199423943514321,0.0953678775679778,-0.0277255560513593,0.0156763928452303,-0.0859717997619297,-6.6248619216172e-4,0.015838429980862,-0.019094260880839,-0.782733477842645,0.0227605321878948,-0.0244680077067012,-0.00861285223283162,-0.0195150168447451
1970-02-01,0.00276245554615321,-0.0686830261132706,0.0555760307679681,-0.0734401868899262,-0.0385754294074676,0.0114407114986251,-0.0878717805903985,0.0347973227982356,-0.0108221102262151,-0.0995492204687435,-0.0340404569039054,-0.0923050950560228,-0.0795393105590227,-0.00198154550000332,-0.00923830517028166,-0.0414365654087189,0.0283849719272083,0.00728564709284269,-0.0904417734673533,0.0906965821231411,-0.00413675163315211,0.00616301695784744,0.0497973423469051
1970-02-02,0.00334405894862939,-0.123088502926936,-0.0503320709845027,0.0152202578642062,-0.0685794481342216,-0.0591070002976553,-0.0602670046574371,-0.0272195379864505,0.0164444108238078,-0.0270403213094372,0.017795234553890302,-0.0579588823761702,0.0274989136157591,-0.0685305427054705,-0.0438941555715044,-0.0184738852466775,-0.169008998430459,0.0386198314936419,-0.107298983500368,-0.118867420809271,0.00730737755443249,-0.0283441316087073,-0.0510655265004764
1970-02-03,0.00284362617786699,0.0615700478559923,-0.0335290817609891,-0.00996208029798687,0.00936381934412805,0.0810970548080991,0.0409583264737998,0.0401814212437089,0.0592856157598381,0.224260248244107,-0.00885799425927831,0.0475708797716806,0.0858805103811988,0.150325127715937,8.2150900915733e-4,0.0977857300237086,-0.00280435917204781,0.0559701787338345,0.524456818643569,0.015431794777235,0.0616853524805699,0.0201099408824066,0.00683720041945808
1970-02-04,0.00395203577178052,0.0950048941510943,-0.00306173261029835,0.0915105585624331,0.0351715994551823,-0.0742410665996257,0.0509311077067464,0.0582830074853705,-0.0398540355922754,-0.039410524057393,-0.0092578521373683,0.116301950949144,0.0449486782591793,0.0414244847185376,-0.0436384431803646,0.038643916555829,0.0490910043487765,-0.0169530404517586,0.085500722944253,-0.0429312285955177,-0.0531679190062864,0.0333358559670131,-0.00294123377665895
1970-02-05,0.00455443880571847,-0.0895129172992522,0.0132389873358985,0.0146839732007834,0.0105778317155402,0.064644668807155,0.0530910192516726,0.0441850959188917,0.0487167113727188,0.0263512340883828,0.00957550996946857,-0.0640927703828746,-0.181933031194041,0.00707609807563096,-0.0781146001501046,0.0582746387468824,0.0393235584929233,0.100422647273978,0.00393530812436382,0.05127457643188,-0.0115303701074353,0.0119800084385954,0.0519999306175475
1970-02-06,0.00256507154524599,-0.0158883345107382,0.0147876864683142,-0.0882399461093663,-0.0632713113433373,0.00608233199165425,0.0856747724360958,0.0272738990944606,-0.0405156805491557,0.0728957728478844,0.0719955929728349,-0.066590188693361,-0.102032515065459,0.0322128639645522,0.062379844674412,0.0524581170252928,-0.0603769902932357,0.129334480942412,0.220407613186016,0.0692354359145604,-0.122890527971158,0.0146287050932105,0.00100616107925905
1970-02-07,0.00403177580237743,0.0133469916621989,0.0847248168097633,0.0448690871223429,0.0309014026734535,0.0751432087023749,-0.0108560525481189,0.0126584159736803,0.178570983690176,-0.102444660295297,0.0242382966521554,0.00560521801887336,0.0147296877002086,0.129285572608436,0.0234251421821359,0.0248300088927774,0.034333843672626,0.12925572668407,0.0713644862079711,0.0474147822793164,0.0309874631089029,0.0176193607455451,0.0129379661138621
1970-02-08,0.00264602001051102,-0.0467432211713538,0.0286653179845511,0.033145260947091,-0.0404229559012703,0.0282115072279952,-0.0643278385259283,0.0262201209312751,-0.0347558223304259,0.00956251639293001,0.0125559605808078,0.305342077251626,0.0365152692626961,-0.0682671862981696,0.0665155938601995,-0.0349095331608366,0.0230395217653195,0.0354022656885756,-0.327406356917695,-0.0474147822793164,-3.633772035849e-4,-0.0145123710783804,0.0190460498786353
1970-02-09,0.00341990168224708,0.100031860022876,-0.0350072280432668,0.00633251421989421,0.0460665308223824,0.0186085135358104,-0.0523540550157463,-0.00476469496248154,0.0158011913821627,-0.143988570926276,0.0105080205593584,0.0188339227853375,0.096173687993336393,0.016433703612162,0.0151757883906006,0.0403889458483435,0.00435634292811251,0.0508810366634584,0.0471794601730541,0.0198359315912567,0.0265343765982834,-0.00454616566415802,0.0452276575479533
1970-02-10,0.0024285312266225,-0.0790773848773533,0.00454907227849945,-0.0173458579165677,0.0770412249092818,-0.0420805666346517,-0.0294119621115154,0.0795854489585027,-0.025665928053878,-0.0667057800705275,0.0387291572691422,-0.0532413342518192,-0.0865939516612648,0.0622976625395398,-0.00819160934899342,0.120637109316781,0.00200334291364857,-0.0501584194126458,-0.0623353183768282,-0.0191571058708769,-0.0171309796667551,0.0252009363900902,0.0316916984018513
1970-02-11,0.00435604233956818,0.0373369103334287,0.00935027469326844,-0.0877220431756687,0.135833360340495,0.0538279155200195,-0.0887453734041082,0.0301700198567549,0.0382560728948538,0.0482178362347739,0.0341011604478103,0.100345834245158,0.0764972709113532,-0.0328904959055293,-0.0296995809352909,-0.0454349271204745,0.058201767225632,0.0924031413975763,0.0155097368584064,-0.0778180390523482,0.0733207119811436,-5.4665227271978e-4,0.0247510171202205
1970-02-12,0.00325449047620897,-0.0132327863809309,-0.0392416317795149,-0.00685098805439419,0.00488661677056647,-0.0205495226364682,0.0320979187872667,-0.0136447281258074,0.0177152790460969,0.114857295275211,0.0155550032873938,0.0424157850153601,-0.0554373322746895,0.087865530004836,-0.0184185418765999,-0.0114386198760982,0.0597541509846295,-0.0152654580145438,0.161678336065954,-0.0561989193947895,0.00863318299933516,-0.0048173347653025,0.0352801818648952
1970-02-13,0.0041270543882407,0.0232737841924598,-0.0388075317578497,-0.0225956194491726,-0.0595372034630049,0.0711725809834825,0.0208401894633145,0.00648642858170514,0.0488318966716514,0.0194689245431349,-0.00652003610602112,0.0780901986181286,0.00153113599072997,0.0815178924607373,0.200278306162925,0.01661740058553,0.016658930971104,0.0517413080051868,0.0539008599832744,-0.0502163351952556,-0.0129778857648369,0.0190630858605427,-0.0498923988034459
1970-02-14,0.00293738321388984,-0.0896080471217234,0.0319324322166048,-0.0533838152771345,-0.0100279066997892,-0.0188294371972049,-0.121384240444597,-0.0591888156902601,0.0933318465774743,-0.252586428906731,-0.0209316308575134,-0.198633311113488,-0.0932620889257445,-0.0108929406144807,-0.015332263051005,0.0203306751656104,-0.0579132947773397,0.0328594742392391,0.00270562559365213,-0.0339161387947407,-0.0567315962273928,0.0220764358319967,-0.0350913023812131
1970-02-15,0.00322128550592533,-0.0280196260872717,0.0786265760040253,-0.0747806733330018,-0.0473913665613594,-0.00651171446051378,-0.0287801532920951,0.0300323054502349,-0.0395205889454056,0.366365251337731,0.021476615471403,0.0669454487394963,0.0681639643579044,-0.00229707092602221,-0.0123535786558613,0.0767556475915339,-0.053078042924779,-0.0886028871477265,-0.0201098413645669,0.03222622234268,-0.00307696358353798,0.0564601177186712,-0.00566643878209926
1970-02-16,0.00266755720757039,0.0017310817615547,0.0537264805015261,-0.0235651335695269,0.112769427494132,-5.0815383852956e-4,0.101655785924935,-0.0338911228898568,0.0943433574583727,-0.117262146780469,-0.00685134501437995,0.0893311158206447,0.0444821623455882,0.0601979653078644,0.0361988163980123,-0.00185052219464133,0.107704720358566,0.142382356431201,0.0885180122633288,0.00362765715321965,0.0366708200397737,0.0374253262970569,0.0747037183191541
1970-02-17,0.00226682555636932,-0.0306537262128153,0.00280385081663508,0.190731188347143,0.0451204660810752,0.0889367139685568,-0.0122998911009601,-0.080933676832193,0.00962615202786582,0.503727666745126,0.0527245602284202,-0.0618435197630989,0.0146182185311842,-0.0137511947672841,0.0893852190210562,-0.0508460487375386,-3.832239471888e-4,0.130459420041009,0.103498883292987,0.0882676056142483,0.0258495565675175,-5.3711039216861e-4,0.0215284976871567
1970-02-18,0.00206519305968539,-0.00683267555287759,0.00424273456674315,-0.0685531035212222,0.024146071004537,0.00487068296654572,-0.168572863967508,0.0417213852354611,0.0529580416451518,0.00308480792342076,0.061135966736717,-0.0553306615655291,0.0883297465581957,-0.117614790483168,-0.0183888206746855,-0.116465596489325,-0.00924148928566982,0.0499092134026788,-0.183700839314659,0.011710168304749,0.0580883376920511,-0.0451827543489652,0.0449156279110363
